gene	pval	dev_exp	fdr	significant	effect_size	pseudoDEG
12 - IFI27	1.1102230246251565e-16	0.5801136736711665	4.066751005952954e-16	True	0.6068856505288227	True
14 - IFI27	1.1102230246251565e-16	0.61154955198225	4.066751005952954e-16	True	0.6081387272870258	True
14 - CD63	1.1102230246251565e-16	0.4557125718251466	4.066751005952954e-16	True	0.3717733341000833	True
14 - S100A8	1.1102230246251565e-16	0.4849409353061066	4.066751005952954e-16	True	0.40685756098357884	True
3 - ISG20	1.1102230246251565e-16	0.4483247058801172	4.066751005952954e-16	True	0.4158537873481591	True
13 - IFI27	1.1102230246251565e-16	0.5691109376415575	4.066751005952954e-16	True	0.6037018498917477	True
13 - IFITM3	1.1102230246251565e-16	0.602064816946412	4.066751005952954e-16	True	0.6055264527933368	True
1 - IFITM3	1.1102230246251565e-16	0.46432936481203	4.066751005952954e-16	True	0.44593832778360054	True
14 - IFIT3	1.1102230246251565e-16	0.4227744346743715	4.066751005952954e-16	True	0.4760311235918675	True
1 - IFI27	1.1102230246251565e-16	0.44481790594546056	4.066751005952954e-16	True	0.472603419948467	True
14 - RNASE6	1.1102230246251565e-16	0.45140277858403177	4.066751005952954e-16	True	0.4684829177147178	True
12 - EPSTI1	1.1102230246251565e-16	0.5112201915593693	4.066751005952954e-16	True	0.5331961505369319	True
1 - ISG15	1.1102230246251565e-16	0.34530752928268016	4.066751005952954e-16	True	0.4046527667548611	True
12 - ISG15	1.1102230246251565e-16	0.5438602501751619	4.066751005952954e-16	True	0.6060413231015916	True
6 - MX1	1.1102230246251565e-16	0.49319396875362653	4.066751005952954e-16	True	0.5730344524508506	True
1 - LY6E	1.1102230246251565e-16	0.3334055913418521	4.066751005952954e-16	True	0.361023002841656	True
12 - LY6E	1.1102230246251565e-16	0.46771801789154077	4.066751005952954e-16	True	0.48768321389580643	True
14 - IFI6	1.1102230246251565e-16	0.5994227529736028	4.066751005952954e-16	True	0.642963599495004	True
14 - EPSTI1	1.1102230246251565e-16	0.5316330122729043	4.066751005952954e-16	True	0.5569255532883355	True
14 - MT2A	1.1102230246251565e-16	0.40466345950937865	4.066751005952954e-16	True	0.38327328928142285	True
6 - ISG15	1.1102230246251565e-16	0.45761473121408336	4.066751005952954e-16	True	0.5350300697204685	True
14 - CD14	1.1102230246251565e-16	0.49791406164586194	4.066751005952954e-16	True	0.5107361893409421	True
14 - APOBEC3A	1.1102230246251565e-16	0.4626892248030329	4.066751005952954e-16	True	0.4301995100991298	True
13 - LY6E	1.1102230246251565e-16	0.5052024931564157	4.066751005952954e-16	True	0.533270182748452	True
12 - RNASE1	1.1102230246251565e-16	0.44912912443501574	4.066751005952954e-16	True	0.47517896057654335	True
7 - IFI44L	1.1102230246251565e-16	0.5085854840377627	4.066751005952954e-16	True	0.5887438845305866	True
14 - GIMAP4	1.1102230246251565e-16	0.3240217797199082	4.066751005952954e-16	True	0.3865912328387385	True
2 - XAF1	1.1102230246251565e-16	0.4037519997754022	4.066751005952954e-16	True	0.47201155525568095	True
14 - IFIT2	1.1102230246251565e-16	0.3194678065280204	4.066751005952954e-16	True	0.3922710095683161	True
6 - XAF1	1.1102230246251565e-16	0.4979542054864985	4.066751005952954e-16	True	0.5784202486356234	True
1 - IFI6	1.1102230246251565e-16	0.43340029433572536	4.066751005952954e-16	True	0.47328969735388776	True
13 - PLAC8	1.1102230246251565e-16	0.6098494991964201	4.066751005952954e-16	True	0.6539734767843243	True
3 - IFI6	1.1102230246251565e-16	0.46689396763590973	4.066751005952954e-16	True	0.5027121778679098	True
13 - IFITM1	1.1102230246251565e-16	0.5279741890320799	4.066751005952954e-16	True	0.6048795187317382	True
